Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sweden,SWE,1.591300229
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Spain,ESP,1.664145213
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Argentina,ARG,-3.559920866
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,United Kingdom,GBR,2.296920297
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ukraine,UKR,-1.144531809
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Albania,ALB,1.905470936
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Austria,AUT,-0.088053884
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Bolivia,BOL,3.84187781
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Egypt, Arab Rep.",EGY,-0.014545788
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ethiopia,ETH,7.549061296
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Jamaica,JAM,0.476802271
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mozambique,MOZ,4.48657212
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Trinidad and Tobago,TTO,-1.034184602
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Greenland,GRL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Afghanistan,AFG,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Australia,AUS,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Bangladesh,BGD,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Barbados,BRB,85.66915894
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Belize,BLZ,50.82865143
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Botswana,BWA,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Brazil,BRA,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Bosnia and Herzegovina,BIH,14.40186977
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Cambodia,KHM,17.55812073
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Canada,CAN,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Chile,CHL,126.4711533
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,China,CHN,81.70275116
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Colombia,COL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Croatia,HRV,60.65565872
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Cuba,CUB,98.62011719
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Czech Republic,CZE,103.5945892
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Denmark,DNK,96.69483185
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Finland,FIN,79.43015289
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,France,FRA,108.6940765
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Germany,DEU,110.4397812
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Ghana,GHA,116.5437927
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Greece,GRC,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Honduras,HND,47.65293884
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,"Hong Kong SAR, China",HKG,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Hungary,HUN,83.22252655
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Iceland,ISL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,India,IND,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Indonesia,IDN,59.13248062
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,"Iran, Islamic Rep.",IRN,41.83855057
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Iraq,IRQ,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Ireland,IRL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Italy,ITA,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Israel,ISR,110.6629105
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Japan,JPN,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Kazakhstan,KAZ,57.17662048
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,"Korea, Dem. People’s Rep.",PRK,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Luxembourg,LUX,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Malaysia,MYS,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Malta,MLT,118.6852188
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Mexico,MEX,69.77639771
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Myanmar,MMR,23.8947506
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Nepal,NPL,83.67030334
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Netherlands,NLD,95.22199249
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Nicaragua,NIC,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Norway,NOR,98.41327667
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Pakistan,PAK,65.76168823
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Philippines,PHL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Poland,POL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Puerto Rico,PRI,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Saudi Arabia,SAU,18.45277023
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Serbia,SRB,59.34695816
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Singapore,SGP,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Slovenia,SVN,92.18253326
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,South Africa,ZAF,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Thailand,THA,72.59522247
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Turkey,TUR,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,United Arab Emirates,ARE,92.22094727
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,United States,USA,71.66584015
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Uganda,UGA,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Vietnam,VNM,79.85733032
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Uruguay,URY,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Zimbabwe,ZWE,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Sierra Leone,SLE,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Russian Federation,RUS,83.1864624
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Georgia,GEO,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Armenia,ARM,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Monaco,MCO,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Morocco,MAR,53.46868134
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Portugal,PRT,90.31139374
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Panama,PAN,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Switzerland,CHE,104.2333527
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Sweden,SWE,95.42814636
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Spain,ESP,97.79946899
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Argentina,ARG,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,United Kingdom,GBR,88.08363342
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Ukraine,UKR,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Albania,ALB,87.45883179
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Austria,AUT,101.2166977
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Bolivia,BOL,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,"Egypt, Arab Rep.",EGY,30.02409935
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Ethiopia,ETH,24.33204079
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Jamaica,JAM,108.1080704
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Mozambique,MOZ,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Trinidad and Tobago,TTO,..
"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,Greenland,GRL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Afghanistan,AFG,91.75787354
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Australia,AUS,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Bangladesh,BGD,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Barbados,BRB,94.16689301
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Belize,BLZ,108.9500275
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Botswana,BWA,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Brazil,BRA,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Bosnia and Herzegovina,BIH,100.400238
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Cambodia,KHM,113.1353073
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Canada,CAN,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Chile,CHL,98.85153198
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,China,CHN,104.0123215
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Colombia,COL,111.742363
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Croatia,HRV,98.71389771
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Cuba,CUB,95.83267975
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Czech Republic,CZE,98.87825012
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Denmark,DNK,100.6595612
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Finland,FIN,101.39991
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,France,FRA,104.9710464
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Germany,DEU,102.9817276
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Ghana,GHA,106.4022827
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Greece,GRC,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Honduras,HND,108.0323105
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,"Hong Kong SAR, China",HKG,110.3488388
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Hungary,HUN,100.9148865
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Iceland,ISL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,India,IND,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Indonesia,IDN,104.4599304
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,"Iran, Islamic Rep.",IRN,111.5956726
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Iraq,IRQ,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Ireland,IRL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Italy,ITA,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Israel,ISR,104.3748016
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Japan,JPN,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Kazakhstan,KAZ,111.3404007
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,"Korea, Dem. People’s Rep.",PRK,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Luxembourg,LUX,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Malaysia,MYS,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Malta,MLT,94.98789215
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Mexico,MEX,103.1543732
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Myanmar,MMR,98.29355621
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Nepal,NPL,140.6295319
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Netherlands,NLD,104.0950394
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Nicaragua,NIC,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Norway,NOR,100.1206207
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Pakistan,PAK,85.81017303
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Philippines,PHL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Poland,POL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Puerto Rico,PRI,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Saudi Arabia,SAU,108.2517166
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Serbia,SRB,101.3632584
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Singapore,SGP,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Slovenia,SVN,99.37492371
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,South Africa,ZAF,97.26885223
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Thailand,THA,104.0782013
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Turkey,TUR,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,United Arab Emirates,ARE,107.1076508
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,United States,USA,99.22924042
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Uganda,UGA,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Vietnam,VNM,108.6183472
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Uruguay,URY,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Zimbabwe,ZWE,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Sierra Leone,SLE,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Russian Federation,RUS,98.92050934
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Georgia,GEO,117.5431519
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Armenia,ARM,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Monaco,MCO,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Morocco,MAR,113.395462
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Portugal,PRT,106.1383591
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Panama,PAN,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Switzerland,CHE,103.2725372
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Sweden,SWE,124.2636185
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Spain,ESP,105.273201
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Argentina,ARG,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,United Kingdom,GBR,108.0793533
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Ukraine,UKR,105.0628891
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Albania,ALB,111.1672592
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Austria,AUT,101.6983566
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Bolivia,BOL,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,"Egypt, Arab Rep.",EGY,103.7741699
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Ethiopia,ETH,95.8225708
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Jamaica,JAM,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Mozambique,MOZ,99.62644196
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Trinidad and Tobago,TTO,..
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,Greenland,GRL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Afghanistan,AFG,39.67480087
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Australia,AUS,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Bangladesh,BGD,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Barbados,BRB,110.6809769
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Belize,BLZ,81.70604706
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Botswana,BWA,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Brazil,BRA,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Bosnia and Herzegovina,BIH,90.04875946
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Cambodia,KHM,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Canada,CAN,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Chile,CHL,101.2064285
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,China,CHN,95.44489288
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Colombia,COL,102.6040726
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Croatia,HRV,100.8856201
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Cuba,CUB,101.4098969
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Czech Republic,CZE,105.3878784
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Denmark,DNK,132.1924438
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Finland,FIN,152.122757
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,France,FRA,111.2345734
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Germany,DEU,99.51828003
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Ghana,GHA,64.9135437
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Greece,GRC,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Honduras,HND,73.73294067
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Hong Kong SAR, China",HKG,98.61489105
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Hungary,HUN,107.1066818
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Iceland,ISL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,India,IND,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Indonesia,IDN,82.16184998
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Iran, Islamic Rep.",IRN,87.90242004
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Iraq,IRQ,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Ireland,IRL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Italy,ITA,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Israel,ISR,102.6643219
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Japan,JPN,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Kazakhstan,KAZ,106.8408737
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Korea, Dem. People’s Rep.",PRK,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Luxembourg,LUX,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Malaysia,MYS,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Malta,MLT,80.56900024
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Mexico,MEX,93.46494293
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Myanmar,MMR,51.95190048
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Nepal,NPL,68.89868164
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Netherlands,NLD,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Nicaragua,NIC,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Norway,NOR,110.6188889
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Pakistan,PAK,36.60602188
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Philippines,PHL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Poland,POL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Puerto Rico,PRI,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Saudi Arabia,SAU,93.74675751
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Serbia,SRB,95.40973663
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Singapore,SGP,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Slovenia,SVN,110.5332565
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,South Africa,ZAF,103.8094482
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Thailand,THA,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Turkey,TUR,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United Arab Emirates,ARE,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United States,USA,98.47281647
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uganda,UGA,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Vietnam,VNM,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uruguay,URY,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sierra Leone,SLE,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Russian Federation,RUS,99.53362274
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Georgia,GEO,99.60308075
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Armenia,ARM,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Monaco,MCO,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Morocco,MAR,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Portugal,PRT,114.9664536
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Panama,PAN,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Switzerland,CHE,98.2076416
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Sweden,SWE,141.5962982
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Spain,ESP,130.4095764
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Argentina,ARG,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,United Kingdom,GBR,130.402359
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Ukraine,UKR,98.2201767
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Albania,ALB,92.60621643
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Austria,AUT,96.92626953
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Bolivia,BOL,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Egypt, Arab Rep.",EGY,85.8611908
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Ethiopia,ETH,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Jamaica,JAM,71.53246307
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Mozambique,MOZ,23.50456047
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Trinidad and Tobago,TTO,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Greenland,GRL,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Afghanistan,AFG,3.673290014
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Australia,AUS,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bangladesh,BGD,11.3874197
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Barbados,BRB,..
